UPC,NAME,IDProduct,L1,L2,L3,Brand,Manufacturer,Planogram
81839001094,KONA BLEND SS COFFEE,40844,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
81839001282,DONUT CAFE  SS COFFEE,40845,GROCERY (Corp 6),COFFEE,COFFEE-LIQUID-SS,Unassigned,Unassigned,
81856600621,CLMN CLMBN BLND PRMM FRNCH ROAST GRND CF,40847,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,COLEMAN,ENERTIA TRAIL FOODS INC,
81856600622,CLMN FRNCH VAN FLVRD GRND CFF SNGL CUP 6,40848,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,COLEMAN,ENERTIA TRAIL FOODS INC,
82209203567,CHRCH CFF CMPNY FRNCH RST ALLPURP BAG GR,40850,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209204678,CHRCH CFF CMPNY HZLNT CRM ALLPURP FLV GR,40851,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209270016,CHRCH CFF CMPNY BRKFST BLND ALLPURP BAG,40852,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209270025,CHRCH CFF CMPNY HZLNT CRM ALLPURP FLV GR,40853,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209270027,CHRCH CFF CMPNY SNLSS PSTRY FLV WHL BN C,40854,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209289005,CHRCH CFF CMPNY PMPKN SPICE ALL MTHD FLV,40855,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209289020,CHRCH CFF CMPNY CHOC MARSHM ALLPURP FLV,40856,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209289021,CHRCH CFF CMPNY JOLLY JAVA ALLPURP FLV G,40857,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209289022,CHRCH CFF CMPNY SNTS MDNGH SNACK FLV GRN,40858,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209289023,CHRCH CFF CMPNY HLDY GROG ALLPURP BAG GR,40859,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
82209299998,CHRCH CFF CMPNY RGLR BLEND GRND COFF 12,40860,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CHURCHILL COFFEE COMPANY,CHURCHILL COFFEE COMPANY,
8284680221,MLTT JAVA PODS ONE ONE BZZWR DARK RST CF,40862,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MELITTA JAVA PODS ONE ONE,MELITTA UNTERNEHMENSGRUPPE BENTZ KG,
8284680462,MLTT JAVA PODS ONE ONE BRKFST BLND CFF S,40863,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,MELITTA JAVA PODS ONE ONE,MELITTA UNTERNEHMENSGRUPPE BENTZ KG,
8298807001,WHT CSTL RSTRN BLND MED RST BOX GRND CFF,40864,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,WHITE CASTLE,"WALLINGFORD COFFEE MILLS, INC.",
83355900630,RGGS ROAST BLUE MNTN IRIE BLEND JMC WHL,40865,GROCERY (Corp 6),COFFEE,WHOLE BEAN,REGGIE S ROAST,MIRE ENTERPRISES LLC,
9.08E+11,CTL BR BLDR DARK FRNCH ROAST ALLPURP BAG,41126,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BLDR MDM ROAST CLMB ALLPURP BAG G,41127,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BLDR MDM ROAST CLMB DECAF ALLPURP,41128,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BOLD RSRV BOLD FRNCH DARK ROAST G,41129,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR DBL DUTCH CHOC LIGHT RST FLV GRND,41130,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BTRY CRML LIGHT RST ALLPURP FLV G,41131,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BOLD RSRV DARK RST GRND COFF 11 O,41132,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE BLND BLDR MDM ROAST ALLPURP,41133,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND BLDR LIGHT ROAST GRND,41134,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR SMTR BLDR DARK ROAST ALLPURP BAG,41135,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE BLND BLDR MDM ROAST DECAF G,41136,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BLDR MDM ROAST COSTA RICA ALLPURP,41137,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE BLND BLDR MDM ROAST DECAF W,41138,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND BLDR LIGHT ROAST WHL,41139,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR BLDR DARK FRNCH ROAST WHL BEAN WH,41140,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR BLDR DARK FRNCH ROAST ALLPURP BAG,41141,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BTRY CRML LIGHT RST FLV WHL BN CO,41142,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR DONUT SHOP BLND MED RST GRND CFF,41145,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR DONUT SHOP MED RST INST COFF .8 O,41146,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,CTL BR,CTL BR,
9.08E+11,CTL BR CRML MCCHT LATTE FLV INST COFF 5.,41147,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR VNLL BEAN CREME BRL LATTE FLV INS,41148,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR JMCN BLUE MNTN BLND LIGHT RST GRN,41150,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE BLND MED RST BOX GRND CFF S,41153,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR ORGNL MDM ROAST JAR INST COFF 8 O,41157,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,CTL BR,CTL BR,
9.08E+11,CTL BR CNNMN VNLL NUT FLVRD GRND CFF SNG,41158,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND CRML FLVRD GRND CFF S,41159,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR FRNCH ROAST BLEND GRND CFF SNGL C,41160,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR HZLNT MED DARK RST ALLPURP FLV GR,41161,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR ESPRS DARK RST WHL BEAN BAG WHL B,41162,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR GRMT BLND MED RST KONA WHL BEAN W,41163,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR GTMLN FRNCH DARK RST WHL BEAN WHL,41164,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR DONUT SHOP FLVRD GRND CFF SNGL CU,41165,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR TSTD HZLNT FLVRD GRND CFF SNGL CU,41166,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR CRML MCCHT FLVRD GRND CFF SNGL CU,41167,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE BLND MED RST GRND CFF SNGL,41168,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR SMTR BLEND MED RST BOX GRND CFF S,41169,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR GRND C UNFLV RNFRS GRND A MED RS,41170,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST ALLPURP CNSTR GRND COFF 3,41172,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CLSSC BLND MED RST ALLPURP CNSTR,41173,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MDM BATCH RSTD GRND COFF 42PK 73.,41177,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR FLVRD INSTN CFF SNGL CUP 12 COUNT,41178,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND MED RST ALLPURP BAG G,41179,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CLMBN SPRM MED DARK RST GRND CFF,41180,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR FLVRD CAPPU CPPCC CPPCC INST C 72,41181,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND LIGHT RST BOX GRND CF,41182,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR EXTRA BOLD DARK ROAST BOX GRND CF,41183,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR FLVRD FRNCH HZLNT GRND A 36 COUNT,41184,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR SMTR BLEND LIGHT RST BOX GRND CFF,41185,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR BOX GRND CFF SNGL CUP 12 COUNT,41187,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR FLV WHL BN COFF 30 OUNCE,41189,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE BLND MED RST DECAF ALLPURP,41190,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR COSTA RICAN MED DARK RST WHL BN C,41191,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR HZLNT LIGHT RST BOX FLVRD GRND CF,41192,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR DONUT SHOP BOX GRND CFF SNGL CUP,41193,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR SPCL MDM ROAST GRND COFF 29.3 OUN,41194,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST 100 PRCNT CLMBN ALLPURP G,41195,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CHCLT CRNBR LIGHT RST ALLPURP FLV,41197,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST 100 PRCNT CLMBN GRND CFF,41198,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR FRNCH VAN MED DARK RST FLV GRND C,41199,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CLSSC MDM ROAST ALLPURP CNSTR GRN,41200,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR PMPKN SPICE MED DARK RST FLV GRND,41201,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR PMPKN PIE BOX FLVRD GRND CFF SNGL,41202,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR RSPBR CHOC BOX FLVRD GRND CFF SNG,41203,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR PPRMNT STICK BOX FLVRD GRND CFF S,41204,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR TSTD MARSHM RGLR LIGHT ROAST FLV,41205,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR SEA SALT CRML FLV GRND COFF 2 OUN,41206,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BTTRS CRML BLISS FLV GRND COFF 2,41207,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR 100 PRCNT CLMBN ALLPURP CNSTR GRN,41208,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR 100 PRCNT CLMBN BOX GRND CFF SNGL,41209,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR SGNTR BLND MED RST ALLPURP BAG GR,41210,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR ORIG BLND DARK RST ALLPURP BAG GR,41211,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CLSSC RST ALLPURP CNSTR GRND COFF,41212,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CLSSC RST WITH HALF THE CFFN GRND,41213,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MDM SPCL ROAST ALLPURP CNSTR GRND,41214,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND MILD RST ALLPURP CAN,41215,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR DARK RST BOX GRND CFF SNGL CUP 80,41216,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR CLMBN MED DARK RST GRND COFF 40 O,41217,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR WHL BN COFF 12 OUNCE,41218,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE BLND MED RST ALLPURP CNSTR,41219,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR FRNCH ROAST BLEND GRND CFF SNGL C,41220,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND LIGHT RST BOX GRND CF,41221,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR VAN CARAM MED RST ALLPURP BAG FLV,41222,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MDM CLSSC ROAST ALLPURP CNSTR GRN,41224,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST GRND COFF 30.5 OUNCE,41225,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR LIGHT RST ALLPURP CNSTR GRND COFF,41226,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST GRND COFF 24 OUNCE,41227,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR FRMHS BLEND BOX GRND CFF SNGL CUP,41228,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR SPRM BLND MED RST ALLPURP CNSTR G,41229,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR DECAF HOUSE BLEND MED RST GRND CF,41231,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR THE FRESH MRKT BLEND GRND COFF 12,41232,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR DONUT SHOP BLND MED RST GRND CFF,41233,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR FRNCH DARK RST GRND CFF SNGL CUP,41235,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR GRND COFF 12 OUNCE,41236,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CLSSC MDM ROAST DECAF ALLPURP GRN,41237,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MDM SPCL ROAST ALLPURP CNSTR GRND,41238,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR FRNCH MDM DARK ROAST ALLPURP GRND,41239,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR ALLPURP CNSTR GRND COFF 32 OUNCE,41240,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR PREM BLND MED RST ALLPURP CNSTR G,41241,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND LIGHT RST BOX GRND CF,41242,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR DARK RST ALLPURP CNSTR GRND COFF,41243,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR PMPKN SPICE LATTE LIGHT RST FLV I,41244,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR ETHPN MED RST BOX GRND CFF SNGL C,41245,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR DARK RST ALLPURP BAG GRND COFF 10,41246,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR DONUT SHOP GRND CFF SNGL CUP 36 C,41247,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND MILD RST BOX GRND CFF,41248,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR THE FRESH MRKT BLEND MED RST GRND,41249,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR KONA BLND LIGHT RST DECAF ALLPURP,41250,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND MED RST BOX GRND CFF,41251,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR CINN HZLNT LIGHT RST ALL MTHD FLV,41252,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR FRNCH MDM DARK ROAST ALLPURP GRND,41253,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CLMBN BLND MED RST DECAF ALLPURP,41254,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR DONUT SHOP MED RST BOX GRND CFF S,41256,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE MDM ROAST ALLPURP CAN GRND,41257,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MRNNG BLND LIGHT RST ALLPURP CAN,41258,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST ALLPURP CAN GRND COFF 24.,41259,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST 100 PRCNT CLMBN ALLPURP G,41260,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR HZLNT BOX FLVRD GRND CFF SNGL CUP,41261,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR FRNCH VAN BOX FLVRD GRND CFF SNGL,41262,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR BRGH BREW MICRO RSTD WHL BEAN WHL,41263,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR RSPBR CHOC TRFFL ALLPURP BAG FLV,41264,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CAFE L ORNG LIGHT RST ALLPURP FLV,41265,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CAFE L ORNG LIGHT RST DECAF FLV G,41266,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CHCLT HZLNT TRFL ALLPURP BAG FLV,41269,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CSTM BLND MAPLE BRBN BON BON FLV,41270,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR PDMNT PERK MICRO RSTD WHL BEAN WH,41271,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR INDNS INDNS SMTRN SMTRN GRND CFF,41272,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR HOUSE JAR INSTANT COFFEE 8 OUNCE,41273,GROCERY (Corp 6),COFFEE,COFFEE INSTANT SUBSTITUTES,CTL BR,CTL BR,
9.08E+11,CTL BR BRKFST BLND MED RST BOX GRND CFF,41278,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR CLMBN MED RST ARB BOX GRND CFF SN,41279,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR RSPBR CHOC TRFFL DECAF FLV GRND C,41280,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR CSTM RST ALLPURP CNSTR GRND COFF,41281,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR JMCN BLUE MNTN WHL BN COFF 8 OUNC,41282,GROCERY (Corp 6),COFFEE,WHOLE BEAN,CTL BR,CTL BR,
9.08E+11,CTL BR BRLLN BLND MED ARB BOX GRND CFF S,41287,GROCERY (Corp 6),COFFEE,COFFEE LIQUID SS,CTL BR,CTL BR,
9.08E+11,CTL BR FRBDD FRUIT TORTE ALLPURP BAG FLV,41288,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR IRISH CREME BRL ALLPURP BAG FLV G,41289,GROCERY (Corp 6),COFFEE,WHOLE BEAN GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR LIGHT RST CLMB ALLPURP BAG GRND C,41291,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR SMTR DARK RST ALLPURP BAG GRND CO,41292,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST GTML ALLPURP BAG GRND COF,41293,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
9.08E+11,CTL BR MED RST ETHP ALLPURP BAG GRND COF,41294,GROCERY (Corp 6),COFFEE,COFFEE MAINSTREAM GROUND,CTL BR,CTL BR,
