IDPOG,UPC,IDProduct
27830,81693290043,35793
27830,88133400046,36218
27830,88133400047,36219
27830,88133400048,36220
27830,88133400049,36221
27830,88133400051,36222
27830,88133400070,36223
27830,88133400136,36224
27830,88133400212,36225
27830,88133400298,36226
27830,88133400299,36227
27830,88133400300,36228
27830,88133400301,36229
27830,9955501250,35757
27830,9955508050,35430
27830,9955508051,35759
27830,9955508061,35760
27830,9955508205,35761
27830,9955508206,35762
27830,9955508207,35763
27830,9955508208,35764
27830,9955508225,35765
27830,9955508300,35766
27830,9955508308,35767
27830,9955508516,35768
27830,9955508520,35431
27830,9955508527,35769
27830,9955508534,35770
27830,9955508588,35771
27830,9955508589,35801
27830,9955508652,35772
27830,9955508654,36148
27830,9955508723,35803
27830,9955508832,35775
27830,9955508922,35776
27830,9955508934,35777
27830,9955508999,35778
27830,9955509734,35779
27831,1114110002,36054
27831,1114110022,36055
27831,1114110029,36056
27831,1114110040,36057
27831,1114110196,36058
27831,1114110230,36059
27831,1114110275,36060
27831,1114110291,36061
27831,1114110526,36062
27831,1291901215,36063
27831,1291901216,36064
27831,1291901218,35795
27831,1291901220,35749
27831,1291901224,35750
27831,1291912212,36065
27831,1291912231,36066
27831,1291912261,36067
27831,2451500872,36068
27831,2451507291,36069
27831,2451507297,36070
27831,2451507347,36071
27831,2451507356,36072
27831,2550000034,32255
27831,2550000227,32257
27831,2550000228,32258
27831,2550000229,35467
27831,2550000233,32259
27831,2550000234,36073
27831,2550000365,32260
27831,2550000366,35459
27831,2550000371,35482
27831,2550000376,32262
27831,2550000380,32263
27831,2550000392,32264
27831,2550020040,35751
27831,2550020042,36074
27831,2550020043,35752
27831,2550020044,35753
27831,2550020121,36075
27831,2550020145,36076
27831,2550020170,32270
27831,2550020173,36077
27831,2550020188,32271
27831,2550020212,35754
27831,2550020408,36078
27831,2550020421,32272
27831,2550020496,36079
27831,2550020497,36080
27831,2550020527,32273
27831,2550020529,32274
27831,2550020532,32275
27831,2550020534,32276
27831,2550020536,32277
27831,2550020540,32279
27831,2550072909,35455
27831,2800025566,36081
27831,2800030450,36082
27831,2800046942,32284
27831,2800066850,36083
27831,3256100057,36084
27831,3256100515,36085
27831,3256100520,36086
27831,3256100540,36087
27831,3256100580,36088
27831,3256100590,36089
27831,3256100595,36090
27831,3256128353,36091
27831,3570001815,36092
27831,3570001820,36093
27831,3570001855,36094
27831,3570001857,36095
27831,3570001896,36096
27831,3570001904,36097
27831,3570016261,36098
27831,3570016262,36099
27831,3570016263,36100
27831,3570016298,36101
27831,3680018285,36102
27831,3680029189,36103
27831,3680034313,32289
27831,3680037972,32290
27831,3680037973,32291
27831,4100032818,35796
27831,4300002922,32292
27831,4300002945,32293
27831,4300002946,32294
27831,4300002948,32295
27831,4300002949,32296
27831,4300002951,32297
27831,4300004296,36104
27831,4300004297,36105
27831,4300004298,36106
27831,4300004299,36107
27831,4300004300,36108
27831,4300004301,36109
27831,4300004648,32299
27831,4300004650,36110
27831,4300004651,36111
27831,4300004652,36112
27831,4300004656,36113
27831,4300004657,36114
27831,4300004660,36115
27831,4300004981,36116
27831,4300004986,36117
27831,4300004992,36118
27831,4300004998,36119
27831,4300005000,36120
27831,4300005001,36121
27831,4300005133,32302
27831,4300005530,36122
27831,4300005532,36123
27831,4300005533,35426
27831,4300005534,35424
27831,4300005535,35427
27831,4300005764,36124
27831,4300005772,36125
27831,4300005779,36126
27831,4300006064,35429
27831,4300006065,35423
27831,4300006086,35428
27831,4300006190,36127
27831,4300006194,36128
27831,4300006313,36129
27831,4300006314,36130
27831,4300006315,35480
27831,4300006316,36131
27831,4300006346,35425
27831,4300006352,36132
27831,4300006353,36133
27831,4300006702,36134
27831,4300070590,32314
27831,4300070865,32315
27831,4300070992,35454
27831,4300079460,32316
27831,4300079470,35819
27831,4790010723,32317
27831,5100021305,36135
27831,5100021307,36136
27831,60788001091,36149
27831,60788001092,36150
27831,60788002216,35741
27831,60788002217,35403
27831,60788002218,35400
27831,60788002220,35411
27831,60788002222,35407
27831,60788002223,35742
27831,60788002224,35743
27831,60788002225,35744
27831,60788002316,36151
27831,60788002321,35745
27831,60788002323,35412
27831,60788002324,36152
27831,60788002793,35401
27831,60788002794,36153
27831,60788002795,35410
27831,60788003168,36154
27831,60788003169,36155
27831,60788003170,36156
27831,60788003171,36157
27831,60788003280,36158
27831,60788003281,36159
27831,60788003282,36160
27831,60788003283,36161
27831,60788003284,36162
27831,60788003286,36163
27831,60788003287,36164
27831,60788003288,36165
27831,60788003360,36166
27831,60788003361,36167
27831,60788003362,36168
27831,60788003363,36169
27831,60788003364,36170
27831,60788003365,36171
27831,63976773458,36172
27831,63976773463,36173
27831,63976773466,36174
27831,63976773469,36175
27831,7017751304,35755
27831,7017751541,36137
27831,7056800051,36138
27831,7056800053,36139
27831,7056810025,36926
27831,7056820312,36140
27831,7056831203,36141
27831,7056831209,36142
27831,7056850040,35479
27831,7103800044,32321
27831,7103800141,32322
27831,7103800145,36927
27831,7103801215,36143
27831,7103801217,36144
27831,72253859000,36176
27831,72253859503,36897
27831,72253859507,36177
27831,7447101720,35469
27831,7447110101,35464
27831,7447111393,36896
27831,7510100571,36145
27831,75211606009,36178
27831,75211606011,36179
27831,76211100109,35782
27831,76211100139,35783
27831,76211120605,36180
27831,76211120611,36181
27831,76211120613,36182
27831,76211120625,36183
27831,76211162287,36184
27831,76211162290,36185
27831,76211162291,36186
27831,76211176611,36187
27831,76211179575,36188
27831,76211188810,35784
27831,76211188811,35785
27831,76211188812,35786
27831,76211188813,35787
27831,76211188818,35788
27831,76211188997,36898
27831,76211189531,35789
27831,76211193025,35790
27831,76211194958,35791
27831,76211194960,35792
27831,76211196679,35808
27831,76211198639,35809
27831,76604700407,36189
27831,76604700409,36190
27831,76604700433,36191
27831,76604700434,36192
27831,76604700435,36193
27831,76604700436,36194
27831,7732447052,36146
27831,7732447059,36147
27831,78260516106,36195
27831,78260516107,36196
27831,78260516110,36197
27831,78260516150,36198
27831,78260516152,36199
27831,78778020000,36200
27831,78778020018,36201
27831,78778077010,36202
27831,78778077014,36203
27831,78778077016,36204
27831,78778077018,36205
27831,78778077024,36206
27831,78778077039,36207
27831,78778077042,36208
27831,78778077054,36209
27831,78778077056,36210
27831,81468101196,36211
27831,81468101227,36836
27831,81468101228,36212
27831,81468101230,36837
27831,81693200850,36213
27831,81693200853,36214
27831,81693200856,36215
27831,81693200859,36216
27831,81693290041,36575
27831,81693290042,36217
27831,81693290043,35793
27831,88133400046,36218
27831,88133400047,36219
27831,88133400048,36220
27831,88133400049,36221
27831,88133400051,36222
27831,88133400070,36223
27831,88133400136,36224
27831,88133400212,36225
27831,88133400298,36226
27831,88133400299,36227
27831,88133400300,36228
27831,88133400301,36229
27831,9955501250,35757
27831,9955508050,35430
27831,9955508051,35759
27831,9955508061,35760
27831,9955508205,35761
27831,9955508206,35762
27831,9955508207,35763
27831,9955508208,35764
27831,9955508225,35765
27831,9955508300,35766
27831,9955508308,35767
27831,9955508516,35768
27831,9955508520,35431
27831,9955508527,35769
27831,9955508534,35770
27831,9955508588,35771
27831,9955508589,35801
27831,9955508652,35772
27831,9955508654,36148
27831,9955508723,35803
27831,9955508832,35775
27831,9955508922,35776
27831,9955508934,35777
27831,9955508999,35778
27831,9955509734,35779
27832,1114110002,36054
27832,1114110022,36055
27832,1114110029,36056
27832,1114110040,36057
27832,1114110196,36058
27832,1114110230,36059
27832,1114110275,36060
27832,1114110291,36061
27832,1114110526,36062
27832,1291901215,36063
27832,1291901216,36064
27832,1291901218,35795
27832,1291901220,35749
27832,1291901224,35750
27832,1291912212,36065
27832,1291912231,36066
27832,1291912261,36067
27832,2451500872,36068
27832,2451507291,36069
27832,2451507297,36070
27832,2451507347,36071
27832,2451507356,36072
27832,2550000034,32255
27832,2550000227,32257
27832,2550000228,32258
27832,2550000229,35467
27832,2550000233,32259
27832,2550000234,36073
27832,2550000365,32260
27832,2550000366,35459
27832,2550000371,35482
27832,2550000376,32262
27832,2550000380,32263
27832,2550000392,32264
27832,2550020040,35751
27832,2550020042,36074
27832,2550020043,35752
27832,2550020044,35753
27832,2550020121,36075
27832,2550020145,36076
27832,2550020170,32270
27832,2550020173,36077
27832,2550020188,32271
27832,2550020212,35754
27832,2550020408,36078
27832,2550020421,32272
27832,2550020496,36079
27832,2550020497,36080
27832,2550020527,32273
27832,2550020529,32274
27832,2550020532,32275
27832,2550020534,32276
27832,2550020536,32277
27832,2550020540,32279
27832,2550072909,35455
27832,2800025566,36081
27832,2800030450,36082
27832,2800046942,32284
27832,2800066850,36083
27832,3256100057,36084
27832,3256100515,36085
27832,3256100520,36086
27832,3256100540,36087
27832,3256100580,36088
27832,3256100590,36089
27832,3256100595,36090
27832,3256128353,36091
27832,3570001815,36092
27832,3570001820,36093
27832,3570001855,36094
27832,3570001857,36095
27832,3570001896,36096
27832,3570001904,36097
27832,3570016261,36098
27832,3570016262,36099
27832,3570016263,36100
27832,3570016298,36101
27832,3680018285,36102
27832,3680029189,36103
27832,3680034313,32289
27832,3680037972,32290
27832,3680037973,32291
27832,4100032818,35796
27832,4300002922,32292
27832,4300002945,32293
27832,4300002946,32294
27832,4300002948,32295
27832,4300002949,32296
27832,4300002951,32297
27832,4300004296,36104
27832,4300004297,36105
27832,4300004298,36106
27832,4300004299,36107
27832,4300004300,36108
27832,4300004301,36109
27832,4300004648,32299
27832,4300004650,36110
27832,4300004651,36111
27832,4300004652,36112
27832,4300004656,36113
27832,4300004657,36114
27832,4300004660,36115
27832,4300004981,36116
27832,4300004986,36117
27832,4300004992,36118
27832,4300004998,36119
27832,4300005000,36120
27832,4300005001,36121
27832,4300005133,32302
27832,4300005530,36122
27832,4300005532,36123
27832,4300005533,35426
27832,4300005534,35424
27832,4300005535,35427
27832,4300005764,36124
27832,4300005772,36125
27832,4300005779,36126
27832,4300006064,35429
27832,4300006065,35423
27832,4300006086,35428
27832,4300006190,36127
27832,4300006194,36128
27832,4300006313,36129
27832,4300006314,36130
27832,4300006315,35480
27832,4300006316,36131
27832,4300006346,35425
27832,4300006352,36132
27832,4300006353,36133
27832,4300006702,36134
27832,4300070590,32314
27832,4300070865,32315
27832,4300070992,35454
27832,4300079460,32316
27832,4300079470,35819
27832,4790010723,32317
27832,5100021305,36135
27832,5100021307,36136
27832,60788001091,36149
27832,60788001092,36150
27832,60788002216,35741
27832,60788002217,35403
27832,60788002218,35400
27832,60788002220,35411
27832,60788002222,35407
27832,60788002223,35742
27832,60788002224,35743
27832,60788002225,35744
27832,60788002316,36151
27832,60788002321,35745
27832,60788002323,35412
27832,60788002324,36152
27832,60788002793,35401
27832,60788002794,36153
27832,60788002795,35410
27832,60788003168,36154
27832,60788003169,36155
27832,60788003170,36156
27832,60788003171,36157
27832,60788003280,36158
27832,60788003281,36159
27832,60788003282,36160
27832,60788003283,36161
27832,60788003284,36162
27832,60788003286,36163
27832,60788003287,36164
27832,60788003288,36165
27832,60788003360,36166
27832,60788003361,36167
27832,60788003362,36168
27832,60788003363,36169
27832,60788003364,36170
27832,60788003365,36171
27832,63976773458,36172
27832,63976773463,36173
27832,63976773466,36174
27832,63976773469,36175
27832,7017751304,35755
27832,7017751541,36137
27832,7056800051,36138
27832,7056800053,36139
27832,7056810025,36926
27832,7056820312,36140
27832,7056831203,36141
27832,7056831209,36142
27832,7056850040,35479
27832,7103800044,32321
27832,7103800141,32322
27832,7103800145,36927
27832,7103801215,36143
27832,7103801217,36144
27832,72253859000,36176
27832,72253859503,36897
27832,72253859507,36177
27832,7447101720,35469
27832,7447110101,35464
27832,7447111393,36896
27832,7510100571,36145
27832,75211606009,36178
27832,75211606011,36179
27832,76211100109,35782
27832,76211100139,35783
27832,76211120605,36180
27832,76211120611,36181
27832,76211120613,36182
27832,76211120625,36183
27832,76211162287,36184
27832,76211162290,36185
27832,76211162291,36186
27832,76211176611,36187
27832,76211179575,36188
27832,76211188810,35784
27832,76211188811,35785
27832,76211188812,35786
27832,76211188813,35787
27832,76211188818,35788
27832,76211188997,36898
27832,76211189531,35789
27832,76211193025,35790
27832,76211194958,35791
27832,76211194960,35792
27832,76211196679,35808
27832,76211198639,35809
27832,76604700407,36189
27832,76604700409,36190
27832,76604700433,36191
27832,76604700434,36192
27832,76604700435,36193
27832,76604700436,36194
27832,7732447052,36146
27832,7732447059,36147
27832,78260516106,36195
27832,78260516107,36196
27832,78260516110,36197
27832,78260516150,36198
27832,78260516152,36199
27832,78778020000,36200
27832,78778020018,36201
27832,78778077010,36202
27832,78778077014,36203
27832,78778077016,36204
27832,78778077018,36205
27832,78778077024,36206
27832,78778077039,36207
27832,78778077042,36208
27832,78778077054,36209
27832,78778077056,36210
27832,81468101196,36211
27832,81468101227,36836
27832,81468101228,36212
27832,81468101230,36837
27832,81693200850,36213
27832,81693200853,36214
27832,81693200856,36215
27832,81693200859,36216
27832,81693290041,36575
27832,81693290042,36217
27832,81693290043,35793
27832,88133400046,36218
27832,88133400047,36219
27832,88133400048,36220
27832,88133400049,36221
27832,88133400051,36222
27832,88133400070,36223
27832,88133400136,36224
27832,88133400212,36225
27832,88133400298,36226
27832,88133400299,36227
27832,88133400300,36228
27832,88133400301,36229
27832,9955501250,35757
27832,9955508050,35430
27832,9955508051,35759
27832,9955508061,35760
27832,9955508205,35761
27832,9955508206,35762
27832,9955508207,35763
27832,9955508208,35764
27832,9955508225,35765
27832,9955508300,35766
27832,9955508308,35767
27832,9955508516,35768
27832,9955508520,35431
27832,9955508527,35769
27832,9955508534,35770
27832,9955508588,35771
27832,9955508589,35801
27832,9955508652,35772
27832,9955508654,36148
27832,9955508723,35803
27832,9955508832,35775
27832,9955508922,35776
27832,9955508934,35777
27832,9955508999,35778
27832,9955509734,35779
27833,1114110002,36054
27833,1114110022,36055
27833,1114110029,36056
27833,1114110040,36057
27833,1114110196,36058
27833,1114110230,36059
27833,1114110275,36060
27833,1114110291,36061
27833,1114110526,36062
27833,1291901215,36063
27833,1291901216,36064
27833,1291901218,35795
27833,1291901220,35749
27833,1291901224,35750
27833,1291912212,36065
27833,1291912231,36066
27833,1291912261,36067
27833,2451500872,36068
27833,2451507291,36069
27833,2451507297,36070
27833,2451507347,36071
27833,2451507356,36072
27833,2550000034,32255
27833,2550000227,32257
27833,2550000228,32258
27833,2550000229,35467
27833,2550000233,32259
27833,2550000234,36073
27833,2550000365,32260
27833,2550000366,35459
27833,2550000371,35482
27833,2550000376,32262
27833,2550000380,32263
27833,2550000392,32264
27833,2550020040,35751
27833,2550020042,36074
27833,2550020043,35752
27833,2550020044,35753
27833,2550020121,36075
27833,2550020145,36076
27833,2550020170,32270
27833,2550020173,36077
27833,2550020188,32271
27833,2550020212,35754
27833,2550020408,36078
27833,2550020421,32272
27833,2550020496,36079
27833,2550020497,36080
27833,2550020527,32273
27833,2550020529,32274
27833,2550020532,32275
27833,2550020534,32276
27833,2550020536,32277
27833,2550020540,32279
27833,2550072909,35455
27833,2800025566,36081
27833,2800030450,36082
27833,2800046942,32284
27833,2800066850,36083
27833,3256100057,36084
27833,3256100515,36085
27833,3256100520,36086
27833,3256100540,36087
27833,3256100580,36088
27833,3256100590,36089
27833,3256100595,36090
27833,3256128353,36091
27833,3570001815,36092
27833,3570001820,36093
27833,3570001855,36094
27833,3570001857,36095
27833,3570001896,36096
27833,3570001904,36097
27833,3570016261,36098
27833,3570016262,36099
27833,3570016263,36100
27833,3570016298,36101
27833,3680018285,36102
27833,3680029189,36103
27833,3680034313,32289
27833,3680037972,32290
27833,3680037973,32291
27833,4100032818,35796
27833,4300002922,32292
27833,4300002945,32293
27833,4300002946,32294
27833,4300002948,32295
27833,4300002949,32296
27833,4300002951,32297
27833,4300004296,36104
27833,4300004297,36105
27833,4300004298,36106
27833,4300004299,36107
27833,4300004300,36108
27833,4300004301,36109
27833,4300004648,32299
27833,4300004650,36110
27833,4300004651,36111
27833,4300004652,36112
27833,4300004656,36113
27833,4300004657,36114
27833,4300004660,36115
27833,4300004981,36116
27833,4300004986,36117
27833,4300004992,36118
27833,4300004998,36119
27833,4300005000,36120
27833,4300005001,36121
27833,4300005133,32302
27833,4300005530,36122
27833,4300005532,36123
27833,4300005533,35426
27833,4300005534,35424
27833,4300005535,35427
27833,4300005764,36124
27833,4300005772,36125
27833,4300005779,36126
27833,4300006064,35429
27833,4300006065,35423
27833,4300006086,35428
27833,4300006190,36127
27833,4300006194,36128
27833,4300006313,36129
27833,4300006314,36130
27833,4300006315,35480
27833,4300006316,36131
27833,4300006346,35425
27833,4300006352,36132
27833,4300006353,36133
27833,4300006702,36134
27833,4300070590,32314
27833,4300070865,32315
27833,4300070992,35454
27833,4300079460,32316
27833,4300079470,35819
27833,4790010723,32317
27833,5100021305,36135
27833,5100021307,36136
27833,60788001091,36149
27833,60788001092,36150
27833,60788002216,35741
27833,60788002217,35403
27833,60788002218,35400
27833,60788002220,35411
27833,60788002222,35407
27833,60788002223,35742
27833,60788002224,35743
27833,60788002225,35744
27833,60788002316,36151
27833,60788002321,35745
27833,60788002323,35412
27833,60788002324,36152
27833,60788002793,35401
27833,60788002794,36153
27833,60788002795,35410
27833,60788003168,36154
27833,60788003169,36155
27833,60788003170,36156
27833,60788003171,36157
27833,60788003280,36158
27833,60788003281,36159
27833,60788003282,36160
27833,60788003283,36161
27833,60788003284,36162
27833,60788003286,36163
27833,60788003287,36164
27833,60788003288,36165
27833,60788003360,36166
27833,60788003361,36167
27833,60788003362,36168
27833,60788003363,36169
27833,60788003364,36170
27833,60788003365,36171
27833,63976773458,36172
27833,63976773463,36173
27833,63976773466,36174
27833,63976773469,36175
27833,7017751304,35755
27833,7017751541,36137
27833,7056800051,36138
27833,7056800053,36139
27833,7056810025,36926
27833,7056820312,36140
27833,7056831203,36141
27833,7056831209,36142
27833,7056850040,35479
27833,7103800044,32321
27833,7103800141,32322
27833,7103800145,36927
27833,7103801215,36143
27833,7103801217,36144
27833,72253859000,36176
27833,72253859503,36897
27833,72253859507,36177
27833,7447101720,35469
27833,7447110101,35464
27833,7447111393,36896
27833,7510100571,36145
27833,75211606009,36178
27833,75211606011,36179
27833,76211100109,35782
27833,76211100139,35783
27833,76211120605,36180
27833,76211120611,36181
27833,76211120613,36182
27833,76211120625,36183
27833,76211162287,36184
27833,76211162290,36185
27833,76211162291,36186
27833,76211176611,36187
27833,76211179575,36188
27833,76211188810,35784
27833,76211188811,35785
27833,76211188812,35786
27833,76211188813,35787
27833,76211188818,35788
27833,76211188997,36898
27833,76211189531,35789
27833,76211193025,35790
27833,76211194958,35791
27833,76211194960,35792
27833,76211196679,35808
27833,76211198639,35809
27833,76604700407,36189
27833,76604700409,36190
27833,76604700433,36191
27833,76604700434,36192
27833,76604700435,36193
27833,76604700436,36194
27833,7732447052,36146
27833,7732447059,36147
27833,78260516106,36195
27833,78260516107,36196
27833,78260516110,36197
27833,78260516150,36198
27833,78260516152,36199
27833,78778020000,36200
27833,78778020018,36201
27833,78778077010,36202
27833,78778077014,36203
27833,78778077016,36204
27833,78778077018,36205
27833,78778077024,36206
27833,78778077039,36207
27833,78778077042,36208
27833,78778077054,36209
27833,78778077056,36210
27833,81468101196,36211
27833,81468101227,36836
27833,81468101228,36212
27833,81468101230,36837
27833,81693200850,36213
27833,81693200853,36214
27833,81693200856,36215
27833,81693200859,36216
27833,81693290041,36575
27833,81693290042,36217
27833,81693290043,35793
27833,88133400046,36218
27833,88133400047,36219
27833,88133400048,36220
27833,88133400049,36221
27833,88133400051,36222
27833,88133400070,36223
27833,88133400136,36224
27833,88133400212,36225
27833,88133400298,36226
27833,88133400299,36227
27833,88133400300,36228
27833,88133400301,36229
27833,9955501250,35757
27833,9955508050,35430
27833,9955508051,35759
27833,9955508061,35760
27833,9955508205,35761
27833,9955508206,35762
27833,9955508207,35763
27833,9955508208,35764
27833,9955508225,35765
27833,9955508300,35766
27833,9955508308,35767
27833,9955508516,35768
27833,9955508520,35431
27833,9955508527,35769
27833,9955508534,35770
27833,9955508588,35771
27833,9955508589,35801
27833,9955508652,35772
27833,9955508654,36148
27833,9955508723,35803
27833,9955508832,35775
27833,9955508922,35776
27833,9955508934,35777
27833,9955508999,35778
27833,9955509734,35779
27834,1114110002,36054
27834,1114110022,36055
27834,1114110029,36056
27834,1114110040,36057
27834,1114110196,36058
27834,1114110230,36059
27834,1114110275,36060
27834,1114110291,36061
27834,1114110526,36062
27834,1291901215,36063
27834,1291901216,36064
27834,1291901218,35795
27834,1291901220,35749
27834,1291901224,35750
27834,1291912212,36065
27834,1291912231,36066
27834,1291912261,36067
27834,2451500872,36068
27834,2451507291,36069
27834,2451507297,36070
27834,2451507347,36071
27834,2451507356,36072
27834,2550000034,32255
27834,2550000227,32257
27834,2550000228,32258
27834,2550000229,35467
27834,2550000233,32259
27834,2550000234,36073
27834,2550000365,32260
27834,2550000366,35459
27834,2550000371,35482
27834,2550000376,32262
27834,2550000380,32263
27834,2550000392,32264
27834,2550020040,35751
27834,2550020042,36074
27834,2550020043,35752
27834,2550020044,35753
27834,2550020121,36075
27834,2550020145,36076
27834,2550020170,32270
27834,2550020173,36077
27834,2550020188,32271
27834,2550020212,35754
27834,2550020408,36078
27834,2550020421,32272
27834,2550020496,36079
27834,2550020497,36080
27834,2550020527,32273
27834,2550020529,32274
27834,2550020532,32275
27834,2550020534,32276
27834,2550020536,32277
27834,2550020540,32279
27834,2550072909,35455
27834,2800025566,36081
27834,2800030450,36082
27834,2800046942,32284
27834,2800066850,36083
27834,3256100057,36084
27834,3256100515,36085
27834,3256100520,36086
27834,3256100540,36087
27834,3256100580,36088
27834,3256100590,36089
27834,3256100595,36090
27834,3256128353,36091
27834,3570001815,36092
27834,3570001820,36093
27834,3570001855,36094
27834,3570001857,36095
27834,3570001896,36096
27834,3570001904,36097
27834,3570016261,36098
27834,3570016262,36099
27834,3570016263,36100
27834,3570016298,36101
27834,3680018285,36102
27834,3680029189,36103
27834,3680034313,32289
27834,3680037972,32290
27834,3680037973,32291
27834,4100032818,35796
27834,4300002922,32292
27834,4300002945,32293
27834,4300002946,32294
27834,4300002948,32295
27834,4300002949,32296
27834,4300002951,32297
27834,4300004296,36104
27834,4300004297,36105
27834,4300004298,36106
27834,4300004299,36107
27834,4300004300,36108
27834,4300004301,36109
27834,4300004648,32299
27834,4300004650,36110
27834,4300004651,36111
27834,4300004652,36112
27834,4300004656,36113
27834,4300004657,36114
27834,4300004660,36115
27834,4300004981,36116
27834,4300004986,36117
27834,4300004992,36118
27834,4300004998,36119
27834,4300005000,36120
27834,4300005001,36121
27834,4300005133,32302
27834,4300005530,36122
27834,4300005532,36123
27834,4300005533,35426
27834,4300005534,35424
27834,4300005535,35427
27834,4300005764,36124
27834,4300005772,36125
27834,4300005779,36126
27834,4300006064,35429
27834,4300006065,35423
27834,4300006086,35428
27834,4300006190,36127
27834,4300006194,36128
27834,4300006313,36129
27834,4300006314,36130
27834,4300006315,35480
27834,4300006316,36131
27834,4300006346,35425
27834,4300006352,36132
27834,4300006353,36133
27834,4300006702,36134
27834,4300070590,32314
27834,4300070865,32315
27834,4300070992,35454
27834,4300079460,32316
27834,4300079470,35819
27834,4790010723,32317
27834,5100021305,36135
27834,5100021307,36136
27834,60788001091,36149
27834,60788001092,36150
27834,60788002216,35741
27834,60788002217,35403
27834,60788002218,35400
27834,60788002220,35411
27834,60788002222,35407
27834,60788002223,35742
27834,60788002224,35743
27834,60788002225,35744
27834,60788002316,36151
27834,60788002321,35745
27834,60788002323,35412
27834,60788002324,36152
27834,60788002793,35401
27834,60788002794,36153
27834,60788002795,35410
27834,60788003168,36154
27834,60788003169,36155
27834,60788003170,36156
27834,60788003171,36157
27834,60788003280,36158
27834,60788003281,36159
27834,60788003282,36160
27834,60788003283,36161
27834,60788003284,36162
27834,60788003286,36163
27834,60788003287,36164
27834,60788003288,36165
27834,60788003360,36166
27834,60788003361,36167
27834,60788003362,36168
27834,60788003363,36169
27834,60788003364,36170
27834,60788003365,36171
27834,63976773458,36172
27834,63976773463,36173
27834,63976773466,36174
27834,63976773469,36175
27834,7017751304,35755
27834,7017751541,36137
27834,7056800051,36138
27834,7056800053,36139
27834,7056810025,36926
27834,7056820312,36140
27834,7056831203,36141
27834,7056831209,36142
27834,7056850040,35479
27834,7103800044,32321
27834,7103800141,32322
27834,7103800145,36927
27834,7103801215,36143
27834,7103801217,36144
27834,72253859000,36176
27834,72253859503,36897
27834,72253859507,36177
27834,7447101720,35469
27834,7447110101,35464
27834,7447111393,36896
27834,7510100571,36145
27834,75211606009,36178
27834,75211606011,36179
27834,76211100109,35782
27834,76211100139,35783
27834,76211120605,36180
27834,76211120611,36181
27834,76211120613,36182
27834,76211120625,36183
27834,76211162287,36184
27834,76211162290,36185
27834,76211162291,36186
27834,76211176611,36187
27834,76211179575,36188
27834,76211188810,35784
27834,76211188811,35785
27834,76211188812,35786
27834,76211188813,35787
27834,76211188818,35788
27834,76211188997,36898
27834,76211189531,35789
27834,76211193025,35790
27834,76211194958,35791
27834,76211194960,35792
27834,76211196679,35808
27834,76211198639,35809
27834,76604700407,36189
27834,76604700409,36190
27834,76604700433,36191
27834,76604700434,36192
27834,76604700435,36193
27834,76604700436,36194
27834,7732447052,36146
27834,7732447059,36147
27834,78260516106,36195
27834,78260516107,36196
27834,78260516110,36197
27834,78260516150,36198
27834,78260516152,36199
27834,78778020000,36200
27834,78778020018,36201
27834,78778077010,36202
27834,78778077014,36203
27834,78778077016,36204
27834,78778077018,36205
27834,78778077024,36206
27834,78778077039,36207
27834,78778077042,36208
27834,78778077054,36209
27834,78778077056,36210
27834,81468101196,36211
27834,81468101227,36836
27834,81468101228,36212
27834,81468101230,36837
27834,81693200850,36213
27834,81693200853,36214
27834,81693200856,36215
27834,81693200859,36216
27834,81693290041,36575
27834,81693290042,36217
27834,81693290043,35793
27834,88133400046,36218
27834,88133400047,36219
27834,88133400048,36220
27834,88133400049,36221
27834,88133400051,36222
27834,88133400070,36223
27834,88133400136,36224
27834,88133400212,36225
27834,88133400298,36226
27834,88133400299,36227
27834,88133400300,36228
27834,88133400301,36229
27834,9955501250,35757
27834,9955508050,35430
27834,9955508051,35759
27834,9955508061,35760
27834,9955508205,35761
27834,9955508206,35762
27834,9955508207,35763
27834,9955508208,35764
27834,9955508225,35765
27834,9955508300,35766
27834,9955508308,35767
27834,9955508516,35768
27834,9955508520,35431
27834,9955508527,35769
27834,9955508534,35770
27834,9955508588,35771
27834,9955508589,35801
27834,9955508652,35772
27834,9955508654,36148
27834,9955508723,35803
27834,9955508832,35775
27834,9955508922,35776
27834,9955508934,35777
27834,9955508999,35778
27834,9955509734,35779
27836,1291901220,35749
27836,1291901224,35750
27836,2550020040,35751
27836,2550020043,35752
27836,2550020044,35753
27836,2550020212,35754
27836,64964520091,35781
27836,7017751304,35755
27836,7017751305,35756
27836,76211100109,35782
27836,76211100139,35783
27836,76211188810,35784
27836,76211188811,35785
27836,76211188812,35786
27836,76211188813,35787
27836,76211188818,35788
27836,76211189531,35789
27836,76211193025,35790
27836,76211194958,35791
27836,76211194960,35792
27836,81693290043,35793
27836,9955501250,35757
27836,9955508003,35758
27836,9955508050,35430
27836,9955508051,35759
27836,9955508061,35760
27836,9955508205,35761
27836,9955508206,35762
27836,9955508207,35763
27836,9955508208,35764
27836,9955508225,35765
27836,9955508300,35766
27836,9955508308,35767
27836,9955508516,35768
27836,9955508520,35431
27836,9955508527,35769
27836,9955508534,35770
27836,9955508588,35771
27836,9955508652,35772
27836,9955508663,35773
27836,9955508792,35774
27836,9955508832,35775
27836,9955508922,35776
27836,9955508934,35777
27836,9955508999,35778
27836,9955509734,35779
27836,9955509849,35780
27838,4300005533,35426
27838,4300005534,35424
27838,4300005535,35427
27838,4300006064,35429
27838,4300006065,35423
27838,4300006086,35428
